year,code,jurisdiction,season,tmean_c,tmax_c,precip_mm
2009,NU,Nunavut,jja,8.639764204700477,12.955587020476353,134.8243975396664
2010,NU,Nunavut,jja,10.250648792902613,14.719366804821297,160.30328083335817
2011,NU,Nunavut,jja,10.46939220402756,14.828696811545704,198.2713036348598
2012,NU,Nunavut,jja,11.01172394908042,15.472657712431912,143.87777143980605
2013,NU,Nunavut,jja,12.019523839510923,17.270515738361006,117.63909251113705
2014,NU,Nunavut,jja,11.529386828410972,16.419828668844108,157.43473434745962
2015,NU,Nunavut,jja,9.944197045066437,14.276105492983406,171.47886998311486
2016,NU,Nunavut,jja,11.006434441227926,15.63554880264756,175.21454724240118
2017,NU,Nunavut,jja,11.762541567110397,16.66293216928454,150.0857085751202
2018,NU,Nunavut,jja,10.174584150776223,15.053109250335789,176.04233188515101
2019,NU,Nunavut,jja,8.987466100013526,13.310435984833882,247.1470986922933
2020,NU,Nunavut,jja,11.264379157316721,15.71241517951659,202.14530890721016
2021,NU,Nunavut,jja,9.896588022558255,14.719340044365952,175.6887309707871
2022,NU,Nunavut,jja,12.190954514100621,17.045480639498027,162.42171560772448
2023,NU,Nunavut,jja,12.884204713751126,17.671087745391354,162.01166994908195
2024,NU,Nunavut,jja,11.952967262710866,16.918655272335204,161.4305538332363
2025,NU,Nunavut,jja,10.926075286968935,15.8384975379152,172.63928836500054
1959,ON,Ontario,jja,16.693728078701618,22.046251505251846,324.565161054197
1960,ON,Ontario,jja,16.26355521719191,21.418359369348607,266.6329414057837
1961,ON,Ontario,jja,16.382609311109082,21.874267671246823,238.1658344299055
1962,ON,Ontario,jja,15.86010252447129,21.30249895792083,248.0787679239989
1963,ON,Ontario,jja,16.46914373629637,21.99773506423385,236.53422391549188
1964,ON,Ontario,jja,15.197900955727947,20.77421817745121,291.46101537704664
1965,ON,Ontario,jja,14.198994728115878,19.544320006620428,258.066347162392
1966,ON,Ontario,jja,16.15580461872242,21.718871151252124,257.64495324705007
1967,ON,Ontario,jja,15.572234037750452,21.14028735076218,239.32763124985132
1968,ON,Ontario,jja,14.322810332174505,19.612574612003645,353.1309430669205
1969,ON,Ontario,jja,14.999952360186747,20.253252677552105,291.1154990797464
1970,ON,Ontario,jja,16.618524429352917,22.407955141913696,241.86582032073719
1971,ON,Ontario,jja,15.09931235523283,20.632250564880103,230.56753343654933
1972,ON,Ontario,jja,14.967448140770376,20.626457101067945,250.0353607689085
1973,ON,Ontario,jja,16.469799460267982,21.66250550918499,288.90733128842567
1974,ON,Ontario,jja,15.82086046034489,20.94688810709158,317.2567634011813
1975,ON,Ontario,jja,16.561111504164746,21.69817990566944,309.65785286685656
1976,ON,Ontario,jja,17.058723932698687,22.997029837245915,231.9887043588519
1977,ON,Ontario,jja,14.930605241147186,20.056016652073023,329.06282940508146
1978,ON,Ontario,jja,14.577883794647498,20.130528455155122,306.4455815208339
1979,ON,Ontario,jja,15.624240811336001,21.112721481620813,273.436974452247
1980,ON,Ontario,jja,15.75753618216387,21.060132621875532,262.09298468474526
1981,ON,Ontario,jja,16.715278429854333,22.238237856493512,219.20719664157147
1982,ON,Ontario,jja,14.322086646411144,19.28066983517958,285.21446132856846
1983,ON,Ontario,jja,17.648416218476946,23.319226057362776,238.45198838410053
1984,ON,Ontario,jja,16.805473708705748,22.05713235372492,289.51094696653166
1985,ON,Ontario,jja,14.454596098348476,19.420550705418623,325.538722644353
1986,ON,Ontario,jja,15.080558721012702,20.461218171599818,265.4942773390428
1987,ON,Ontario,jja,16.39816189089442,21.647759579280255,297.0448949153771
1988,ON,Ontario,jja,17.51514294873048,23.075572233713324,284.5804182220589
1989,ON,Ontario,jja,16.563378626431508,22.12615367855074,235.98083511369975
1990,ON,Ontario,jja,16.284052490424486,21.661258436505218,252.79190977470952
1991,ON,Ontario,jja,17.82703330018874,23.234118400581202,209.7106663103552
1992,ON,Ontario,jja,13.578981102816499,18.79508592026531,294.2527572448711
1993,ON,Ontario,jja,16.15687695906145,21.32865049946005,298.87305495940313
1994,ON,Ontario,jja,15.695716196929533,20.958540172358404,323.23421420137345
1995,ON,Ontario,jja,17.820327806417566,23.31972951970253,265.66525219843777
1996,ON,Ontario,jja,16.822389423612723,22.09343227379364,271.7683481402216
1997,ON,Ontario,jja,16.491038165697407,21.819073942285797,232.21983123420932
1998,ON,Ontario,jja,16.944800472696926,21.83635548799992,256.9867516663884
1999,ON,Ontario,jja,16.832542358729228,21.891048717906603,284.5845089596358
2000,ON,Ontario,jja,14.82993364133038,19.93121998458771,317.5489835862145
2001,ON,Ontario,jja,16.845935568244684,21.993309170392074,283.06749805229714
2002,ON,Ontario,jja,16.995240138160625,22.32733831576114,268.3708656337393
2003,ON,Ontario,jja,17.18995745136624,22.47398934121225,265.92641414946536
2004,ON,Ontario,jja,14.179398255583138,19.306406426390847,292.57452610039326
2005,ON,Ontario,jja,17.62238378073333,23.048342539892754,276.0596538758434
2006,ON,Ontario,jja,17.365011315621846,22.847260295834285,240.87162835376432
2007,ON,Ontario,jja,16.5205329201837,21.673084563671942,299.8308312837303
2008,ON,Ontario,jja,15.894916206544702,20.950611497285813,309.26398802184735
2009,ON,Ontario,jja,14.435186195415293,19.087712573566993,336.3232891341755
2010,ON,Ontario,jja,17.053413148549062,22.085923965763865,304.42516576698586
2011,ON,Ontario,jja,17.39908137102209,22.89454122243124,230.7393649350817
2012,ON,Ontario,jja,17.523756968118544,22.809239734282794,265.9513866992792
2013,ON,Ontario,jja,16.363572537983615,21.58991311249755,291.2562728002592
2014,ON,Ontario,jja,15.923993030118943,21.126098880593826,286.0817034159863
2015,ON,Ontario,jja,16.342348695038172,21.573160487769787,287.9600994213433
2016,ON,Ontario,jja,16.61351656746539,21.812658914947193,291.30992906464877
2017,ON,Ontario,jja,16.069095719283357,21.278920460965395,253.01071422562086
2018,ON,Ontario,jja,17.471712079336115,23.27890583066749,239.6846521892776
2019,ON,Ontario,jja,16.53930953514926,21.863451578331457,259.14417682430485
2020,ON,Ontario,jja,17.62716748522033,22.849461305135915,315.4473298262405
2021,ON,Ontario,jja,17.690067200024977,23.285194488198947,249.88717357896599
2022,ON,Ontario,jja,16.50712334534597,21.715154753137472,295.3337792828298
2023,ON,Ontario,jja,17.26154855809954,22.52050331867675,243.79532678047505
2024,ON,Ontario,jja,17.566844465273277,22.81574715682047,264.634443513549
2025,ON,Ontario,jja,17.120036481389704,22.416808157284205,280.96983177993246
1959,PEI,Prince Edward Island,jja,15.33151375129036,18.439113729759143,265.9993375850383
1960,PEI,Prince Edward Island,jja,16.352250178563086,19.81846679377509,180.4507717169136
1961,PEI,Prince Edward Island,jja,16.221581737557404,19.80200217368028,157.69283675338724
1962,PEI,Prince Edward Island,jja,14.323715648475465,17.711130899805312,286.19181920384176
1963,PEI,Prince Edward Island,jja,15.090177793464685,18.71280041542782,233.5075559887151
1964,PEI,Prince Edward Island,jja,14.308982526243021,17.837121939707785,226.04008686890478
1965,PEI,Prince Edward Island,jja,15.577515560335122,19.718277746329147,148.78660009446975
1966,PEI,Prince Edward Island,jja,16.037906067317817,20.076749778978126,133.3851235656651
1967,PEI,Prince Edward Island,jja,17.086907399344295,20.775455258717994,195.083772085781
1968,PEI,Prince Edward Island,jja,14.540055023287639,18.228005239956364,258.0094481195777
1969,PEI,Prince Edward Island,jja,15.573778905944062,19.274110310929895,184.48985830246968
1970,PEI,Prince Edward Island,jja,16.1106365683807,19.99652330501476,279.67309412397225
1971,PEI,Prince Edward Island,jja,15.503526869224563,19.240765352768097,304.75998290162124
1972,PEI,Prince Edward Island,jja,16.656753029480612,20.04937376093684,252.34155104617992
1973,PEI,Prince Edward Island,jja,18.156777942820977,21.177234255696764,264.80698283356315
1974,PEI,Prince Edward Island,jja,16.64925047745979,20.020291683803016,182.99462319939474
1975,PEI,Prince Edward Island,jja,17.77104914346495,21.145387981657308,158.04957073023039
1976,PEI,Prince Edward Island,jja,17.584142664098266,20.82538993231985,235.61295740681678
1977,PEI,Prince Edward Island,jja,16.860482025672088,19.901747939540076,299.3093162215152
1978,PEI,Prince Edward Island,jja,17.26445667638931,20.709082211899783,218.25663828892695
1979,PEI,Prince Edward Island,jja,17.262265388900108,20.4456828488654,292.63589067464693
1980,PEI,Prince Edward Island,jja,16.367745278387453,19.45650548985287,265.42800580220035
1981,PEI,Prince Edward Island,jja,16.702988133460433,19.766738543908662,319.0140242719394
1982,PEI,Prince Edward Island,jja,15.991548178822308,18.96075776323903,296.9461925514451
1983,PEI,Prince Edward Island,jja,16.998671296717852,20.026180647211635,298.96362198557205
1984,PEI,Prince Edward Island,jja,18.039424838285342,21.06240274063355,280.168897014545
1985,PEI,Prince Edward Island,jja,16.731167690678443,19.690332719781992,325.91833563982044
1986,PEI,Prince Edward Island,jja,15.691471109456728,18.536683874860568,311.0601263969759
1987,PEI,Prince Edward Island,jja,16.90063919170389,19.8887307660451,205.0587289333543
1988,PEI,Prince Edward Island,jja,17.025408389609705,20.06814846011435,426.1947689968542
1989,PEI,Prince Edward Island,jja,17.215491027839406,20.193330959144014,214.480171351424
1990,PEI,Prince Edward Island,jja,18.024283820034473,21.288694479802054,224.1031900969194
1991,PEI,Prince Edward Island,jja,16.956244825291602,20.17423558988488,228.3355081068533
1992,PEI,Prince Edward Island,jja,16.063741621204073,19.174185424133462,242.2226300909873
1993,PEI,Prince Edward Island,jja,16.134201789116936,19.095679855165752,213.21892153929474
1994,PEI,Prince Edward Island,jja,17.883448881927055,21.13453049377057,228.4451081534034
1995,PEI,Prince Edward Island,jja,17.54852799050225,20.740759936626212,255.3899130231528
1996,PEI,Prince Edward Island,jja,17.403850847576464,20.592571944690672,205.02361993587775
1997,PEI,Prince Edward Island,jja,16.452585483230074,19.400687299215065,184.19459778868392
1998,PEI,Prince Edward Island,jja,17.31646931580886,20.363097977798283,293.3140987074129
1999,PEI,Prince Edward Island,jja,18.415472554476466,21.543762710464588,281.04268548019775
2000,PEI,Prince Edward Island,jja,16.970217835314266,19.939353751835245,246.9243332492851
2001,PEI,Prince Edward Island,jja,18.156314786696043,21.314444274290246,141.24015548631712
2002,PEI,Prince Edward Island,jja,16.779853298346296,19.752401383615897,196.23187695134962
2003,PEI,Prince Edward Island,jja,17.78624287941586,20.712249671204837,273.2990336502824
2004,PEI,Prince Edward Island,jja,16.83601243847589,19.76539976055726,240.50177606016413
2005,PEI,Prince Edward Island,jja,17.454609769653942,20.641282869416912,184.7983377765605
2006,PEI,Prince Edward Island,jja,18.18513449835904,20.972372246991124,333.26135880726906
2007,PEI,Prince Edward Island,jja,17.200714423018816,20.157104237241047,338.0247784868422
2008,PEI,Prince Edward Island,jja,17.821900402961617,20.60428309034578,298.542025832003
2009,PEI,Prince Edward Island,jja,17.597498836126118,20.335403635756276,416.54408159304575
2010,PEI,Prince Edward Island,jja,17.96203030920071,20.81361229545184,345.503027374245
2011,PEI,Prince Edward Island,jja,16.663139791161303,19.503017560691042,292.91287294347853
2012,PEI,Prince Edward Island,jja,18.365604595394608,21.34222518408424,197.42800467875574
2013,PEI,Prince Edward Island,jja,18.190367136065525,21.311397613950124,266.96140800099124
2014,PEI,Prince Edward Island,jja,18.052852364190066,20.999088842452785,323.92989408788264
2015,PEI,Prince Edward Island,jja,17.49378042491133,20.35370191361735,271.9070092532621
2016,PEI,Prince Edward Island,jja,17.275051520212365,20.379573410199775,226.40850898720186
2017,PEI,Prince Edward Island,jja,18.040008503626467,21.00711182672504,181.66606922814225
2018,PEI,Prince Edward Island,jja,18.254365551311686,21.375528901540235,268.0855675465435
2019,PEI,Prince Edward Island,jja,17.853576381145903,20.864383770827082,292.7871134286939
2020,PEI,Prince Edward Island,jja,18.673579575061556,21.919589349925236,189.7437447829684
2021,PEI,Prince Edward Island,jja,18.78266465992103,21.75932600061321,267.25214740503867
2022,PEI,Prince Edward Island,jja,18.783535454864136,21.678841081031575,311.3732224793677
2023,PEI,Prince Edward Island,jja,18.165902434700435,20.815565629646365,442.11723660439685
2024,PEI,Prince Edward Island,jja,19.381216059761755,22.299734008777946,280.1707191943258
2025,PEI,Prince Edward Island,jja,18.82587975545688,22.181805908708355,193.5353910789587
1959,QC,Quebec,jja,13.181923127717315,17.950940351808033,336.3230954656332
1960,QC,Quebec,jja,12.7519676243358,17.359246933258653,367.70544099261616
1961,QC,Quebec,jja,12.287512613137752,17.02448983938114,298.08435614453293
1962,QC,Quebec,jja,12.28384216853052,17.05402439142804,267.0787227546893
1963,QC,Quebec,jja,12.020190586438387,16.58753813728534,295.6137568143545
1964,QC,Quebec,jja,11.358547550668238,16.112905301816635,325.92679623041715
1965,QC,Quebec,jja,10.226428879181457,14.812835365991841,327.75452445473275
1966,QC,Quebec,jja,11.981325883742814,16.59453650689658,331.7482145025926
1967,QC,Quebec,jja,12.984502331554214,17.81241258915764,275.6568317182665
1968,QC,Quebec,jja,11.243527616792907,15.893446068213079,321.34780548095347
1969,QC,Quebec,jja,11.585300864869112,16.090462882564623,300.83415003856976
1970,QC,Quebec,jja,12.333382677150396,17.07938387327052,303.9205432971905
1971,QC,Quebec,jja,11.293380850177092,16.001908725409724,304.77717522986774
1972,QC,Quebec,jja,10.688022743012079,15.400092138884425,300.7183254018044
1973,QC,Quebec,jja,14.158054881875163,18.763202073800834,308.13527850657124
1974,QC,Quebec,jja,13.297641611644085,17.943083050477824,292.02988717575124
1975,QC,Quebec,jja,13.672282116452946,18.21411103662899,312.5085879491601
1976,QC,Quebec,jja,13.256773055369099,18.22314637505177,296.1565491792858
1977,QC,Quebec,jja,11.682832926537591,16.23880660441032,334.07175161951125
1978,QC,Quebec,jja,11.603521205460439,16.34092105276438,356.91931965052004
1979,QC,Quebec,jja,12.717849184678672,17.47492295319019,340.9270869492883
1980,QC,Quebec,jja,12.469292419123617,17.00076947460567,305.1006474682744
1981,QC,Quebec,jja,12.839366125415456,17.58663328287297,243.06984457596468
1982,QC,Quebec,jja,11.676100159705578,16.111239356188673,326.6717154542124
1983,QC,Quebec,jja,13.069315975213648,17.816444849804032,268.95364602567685
1984,QC,Quebec,jja,13.023865744884086,17.512394912223375,309.60283903980087
1985,QC,Quebec,jja,12.765073531519478,17.321637165270463,291.12102310895955
1986,QC,Quebec,jja,11.298444553283087,15.962294547228826,334.82653604188465
1987,QC,Quebec,jja,12.510920228299199,17.001174568546592,335.56296380592806
1988,QC,Quebec,jja,12.833874422683845,17.53238319312423,288.1031159740053
1989,QC,Quebec,jja,13.082990700310368,17.829385227188702,243.8977283514812
1990,QC,Quebec,jja,12.90269579723571,17.621377458572965,279.92662241965616
1991,QC,Quebec,jja,13.390970649746984,18.124087385580975,262.6856266158253
1992,QC,Quebec,jja,10.845783120002784,15.324559415541598,327.29173330938926
1993,QC,Quebec,jja,13.560724986149554,18.187885652080073,311.53931442703623
1994,QC,Quebec,jja,12.378836635168648,16.93294906239456,354.57621643402484
1995,QC,Quebec,jja,14.372165594836495,19.303017411151725,257.5245751797367
1996,QC,Quebec,jja,13.327906231532326,17.963076228416742,303.7908776729194
1997,QC,Quebec,jja,12.784342452776574,17.521324899759584,297.76694791520003
1998,QC,Quebec,jja,13.985429209053372,18.36590193554449,319.69471026699784
1999,QC,Quebec,jja,13.87262009762957,18.39686731134551,348.3513347969642
2000,QC,Quebec,jja,12.519175625283331,17.053213831493732,289.51967324749216
2001,QC,Quebec,jja,13.562369211951594,17.990953291099498,317.88377979683696
2002,QC,Quebec,jja,12.805318848681326,17.411506609942005,294.51979715146297
2003,QC,Quebec,jja,13.369759338748372,17.976341760440064,318.9010959327588
2004,QC,Quebec,jja,12.057869533406633,16.421397634817318,333.7573770362918
2005,QC,Quebec,jja,14.389577923705257,19.180985939151824,290.7244128152097
2006,QC,Quebec,jja,13.604316005218474,18.089634379668947,319.2976113215796
2007,QC,Quebec,jja,12.916966160359504,17.454242264744078,325.47612582078386
2008,QC,Quebec,jja,14.1272186667451,18.404591655221264,356.5666702767085
2009,QC,Quebec,jja,12.943829148220443,17.044024649717358,317.6429010874431
2010,QC,Quebec,jja,13.649096783873391,18.071419606692245,304.5328788150889
2011,QC,Quebec,jja,13.569543155207258,18.0170729710268,321.4812272794761
2012,QC,Quebec,jja,14.493390596077669,19.024651781710194,310.44712065486743
2013,QC,Quebec,jja,13.113637337390593,17.72845932355493,297.61345208865964
2014,QC,Quebec,jja,14.428617092787164,18.899701164027874,326.30077873735826
2015,QC,Quebec,jja,13.350872535493814,17.77091421956736,351.9401848269455
2016,QC,Quebec,jja,13.526301731819094,17.921964756997653,334.1665105969139
2017,QC,Quebec,jja,12.764859086916575,17.217913827479833,334.2638924505328
2018,QC,Quebec,jja,13.08366169334096,17.979730811112262,311.3677319506325
2019,QC,Quebec,jja,13.48291482407924,17.986939855268783,332.0847824700609
2020,QC,Quebec,jja,14.528506007772679,18.9862298840706,331.8012081595359
2021,QC,Quebec,jja,14.111380299250502,18.776842724739307,303.66665196708396
2022,QC,Quebec,jja,14.025461261210292,18.54965313533104,363.9449311397666
2023,QC,Quebec,jja,15.290115833793541,19.737727938358525,332.40581770463587
2024,QC,Quebec,jja,15.496861399337387,20.196082865543563,302.56962246702795
2025,QC,Quebec,jja,13.928444091941772,18.5973311435769,326.28016384547027
1959,SK,Saskatchewan,jja,13.446031786262598,18.415886383473097,231.46529571494221
1960,SK,Saskatchewan,jja,14.870040830104202,19.99380513470529,265.17733083127393
1961,SK,Saskatchewan,jja,17.057259843350078,22.855197448279164,176.2326878734377
1962,SK,Saskatchewan,jja,14.947208068145462,19.800978372328345,234.93415996208665
1963,SK,Saskatchewan,jja,16.02327553790067,21.026813869835618,276.79385581529255
1964,SK,Saskatchewan,jja,15.505316625149415,20.89099412651144,224.51917786838843
1965,SK,Saskatchewan,jja,14.133555575887375,19.286365020085384,237.0188659992887
1966,SK,Saskatchewan,jja,14.383829940721158,19.479051377422756,238.30498216631628
1967,SK,Saskatchewan,jja,14.336522520809478,20.16127161097956,174.0808872634323
1968,SK,Saskatchewan,jja,13.194661204741777,18.24919760860575,191.94771803162462
1969,SK,Saskatchewan,jja,14.078104475003311,19.60536501479372,167.19662567880053
1970,SK,Saskatchewan,jja,15.836454728980906,21.293526615615658,241.83052781876233
1971,SK,Saskatchewan,jja,15.13437179851299,20.394626309495745,215.15113930685888
1972,SK,Saskatchewan,jja,15.023214267350234,20.417095627171797,182.74982571679814
1973,SK,Saskatchewan,jja,15.40941220391019,20.317731710263992,319.2641064226403
1974,SK,Saskatchewan,jja,14.066420251625097,18.807622800654688,297.4541393433
1975,SK,Saskatchewan,jja,14.417644826432651,19.06470049394695,263.8784571563382
1976,SK,Saskatchewan,jja,15.47428278648331,20.39630916402931,315.4644293686097
1977,SK,Saskatchewan,jja,13.373925659775086,18.031240398900444,267.9736176776441
1978,SK,Saskatchewan,jja,13.388555277504098,18.590599000646183,239.46366713365876
1979,SK,Saskatchewan,jja,14.865826919952257,20.245057916464237,188.61278630983946
1980,SK,Saskatchewan,jja,15.199624382391391,20.389215900482593,245.2868673246117
1981,SK,Saskatchewan,jja,16.693245563048865,22.214887035037673,200.58944506113502
1982,SK,Saskatchewan,jja,13.99175720652673,19.08045257342397,238.2291808812589
1983,SK,Saskatchewan,jja,15.907868426276261,21.32374975863732,226.1337719950971
1984,SK,Saskatchewan,jja,16.79573423179471,22.11145669654774,232.9716192366466
1985,SK,Saskatchewan,jja,14.051437329701299,19.34266693531768,229.78087459720498
1986,SK,Saskatchewan,jja,14.606023813587361,19.96067330472281,248.72288228927752
1987,SK,Saskatchewan,jja,15.097825011666723,20.02282628623492,220.40996574711454
1988,SK,Saskatchewan,jja,16.19318181347469,21.51647507447911,272.6639356089269
1989,SK,Saskatchewan,jja,16.223786881008376,21.475689129568824,224.71732647421572
1990,SK,Saskatchewan,jja,16.010727350624197,21.45026571214358,202.3215215718715
1991,SK,Saskatchewan,jja,16.969907088702406,21.96227545137466,261.1028273524274
1992,SK,Saskatchewan,jja,14.15029761177949,19.484135832210043,193.11425256570277
1993,SK,Saskatchewan,jja,14.156874253391114,19.088365790409707,299.9844755810187
1994,SK,Saskatchewan,jja,15.89897446837731,21.035234041999377,197.66570719088088
1995,SK,Saskatchewan,jja,15.374774122116573,20.338944741867603,312.39882827023047
1996,SK,Saskatchewan,jja,15.851219754892766,21.013368739080196,250.5456020890097
1997,SK,Saskatchewan,jja,15.995962833823885,20.964532262837988,276.7673045923386
1998,SK,Saskatchewan,jja,16.95526739236128,22.056385162642254,204.69918427187955
1999,SK,Saskatchewan,jja,15.435990085957963,20.502046284548264,241.9109000695738
2000,SK,Saskatchewan,jja,14.370938218556525,19.19195470928573,273.54188508142175
2001,SK,Saskatchewan,jja,15.941327884712996,21.0562620441192,217.20313063278996
2002,SK,Saskatchewan,jja,15.483857208947617,20.87861135450299,271.9593405645019
2003,SK,Saskatchewan,jja,16.046620256750664,21.00078966783033,248.92108659766362
2004,SK,Saskatchewan,jja,13.297264481243687,18.47732027326908,191.5598753205522
2005,SK,Saskatchewan,jja,14.491257386336287,19.45710048701743,309.74066583343085
2006,SK,Saskatchewan,jja,16.66195390488078,21.764487871154344,262.5485639627271
2007,SK,Saskatchewan,jja,15.282330881527036,20.301064043368896,221.8050270454861
2008,SK,Saskatchewan,jja,16.36672437828404,21.717416048029477,218.04581172613246
2009,SK,Saskatchewan,jja,13.887012844109115,18.895706891828585,257.7042381793327
2010,SK,Saskatchewan,jja,15.875131900321922,20.699996269062886,226.347838168058
2011,SK,Saskatchewan,jja,15.901297683130892,20.936808146427982,294.82496009022475
2012,SK,Saskatchewan,jja,16.871044950713,21.88235589363709,268.3300306328788
2013,SK,Saskatchewan,jja,16.39287736947465,21.324979762713443,229.15860477012117
2014,SK,Saskatchewan,jja,16.27803078679503,21.405516595873557,221.25588016090816
2015,SK,Saskatchewan,jja,16.326329848222752,21.498875565558844,222.3846870550828
2016,SK,Saskatchewan,jja,16.095281986395438,20.947844232912285,307.84383263103973
2017,SK,Saskatchewan,jja,16.509795569852045,21.845155367083787,215.6450531612631
2018,SK,Saskatchewan,jja,16.126791563656198,21.202529906594528,281.194121707711
2019,SK,Saskatchewan,jja,14.5801949607152,19.35145194801328,297.16736194759545
2020,SK,Saskatchewan,jja,15.451639016863558,20.434777100709326,336.2080022206305
2021,SK,Saskatchewan,jja,17.00055047809502,22.67117405960759,182.18242340654976
2022,SK,Saskatchewan,jja,16.466947157868503,21.722554032095353,211.59767731515848
2023,SK,Saskatchewan,jja,17.016207035324737,22.150026801648437,235.27075982288613
2024,SK,Saskatchewan,jja,16.272515528713914,21.545588745466638,207.86525371941542
2025,SK,Saskatchewan,jja,16.231645974286586,21.48810872421843,218.36994422475107
1959,YT,Yukon,jja,9.147202955064827,13.452797752206397,244.6921279016766
1960,YT,Yukon,jja,9.487698065564578,13.83047705558939,270.94783073906126
1961,YT,Yukon,jja,10.560882852852998,15.196514984820112,236.49994386504753
1962,YT,Yukon,jja,10.541637364471415,15.167751465616673,269.71982499748225
1963,YT,Yukon,jja,10.27349252928631,14.976593567512602,221.2228388110971
1964,YT,Yukon,jja,9.76040456999921,14.439140218840523,241.44049636069064
1965,YT,Yukon,jja,9.879143460290125,14.82363753012887,190.2140130502356
1966,YT,Yukon,jja,10.578749945195671,15.514419224824088,163.15721605070428
1967,YT,Yukon,jja,10.766912554949899,15.51729329315136,210.74605148966023
1968,YT,Yukon,jja,11.07351153021003,15.541814635658312,219.4515303256996
1969,YT,Yukon,jja,10.152425333947576,14.804513158842502,216.6830925003821
1970,YT,Yukon,jja,9.833940284429424,14.503259325603384,204.02604076266152
1971,YT,Yukon,jja,11.427072517550023,16.242546701455456,176.63609547561362
1972,YT,Yukon,jja,10.848947914757911,15.41645780135629,213.72569319327152
1973,YT,Yukon,jja,9.690597494411035,13.905298329951904,279.19336218851055
1974,YT,Yukon,jja,9.475847893628945,13.989288275957774,256.38054770547376
1975,YT,Yukon,jja,10.568017061871071,15.096012181129337,222.71266103483015
1976,YT,Yukon,jja,10.906647175540076,15.488950563303867,226.99368566241753
1977,YT,Yukon,jja,11.460227437915949,15.879566661177066,215.53125977434556
1978,YT,Yukon,jja,10.861138445005707,15.493389302506168,230.65273007716755
1979,YT,Yukon,jja,11.693755855127355,16.123308056642657,236.17863878300895
1980,YT,Yukon,jja,11.019051384987016,15.460020402536584,238.49728531834148
1981,YT,Yukon,jja,10.166737248882649,14.619812506780727,249.19800299963183
1982,YT,Yukon,jja,11.44146562449566,16.03214532011947,205.37364480524127
1983,YT,Yukon,jja,11.104721554513311,15.400680266301714,221.93027274272154
1984,YT,Yukon,jja,10.299631153414477,14.564335659253608,258.6059762321353
1985,YT,Yukon,jja,9.864164214845202,14.334327646347866,227.1425960707235
1986,YT,Yukon,jja,10.593194802225776,15.235499786670413,235.12772832903323
1987,YT,Yukon,jja,10.895302729801438,15.406882742299963,217.28996987789412
1988,YT,Yukon,jja,11.09583831788009,15.494839317908184,258.4445427150302
1989,YT,Yukon,jja,13.371954945878805,18.23847139124583,187.863495212896
1990,YT,Yukon,jja,11.992781305901387,16.436390457405707,224.75534179314414
1991,YT,Yukon,jja,10.302000878712706,14.74679508180283,258.91339302321046
1992,YT,Yukon,jja,10.912443746805334,15.535792028048805,205.8421914358002
1993,YT,Yukon,jja,11.65704598707618,15.995077908606287,223.68885320936445
1994,YT,Yukon,jja,13.176783445944865,17.91536584427093,214.13496455559343
1995,YT,Yukon,jja,11.442834027219211,15.677454897250694,267.19106700812375
1996,YT,Yukon,jja,10.242049225056958,14.70538108173069,234.1117658068539
1997,YT,Yukon,jja,11.586900448541206,15.984795649148232,274.76477600302684
1998,YT,Yukon,jja,12.11593370281966,16.55965991334021,206.13843753920798
1999,YT,Yukon,jja,11.626992117371882,16.331991783857035,209.44471850817988
2000,YT,Yukon,jja,9.8256289486644,14.088731994495905,274.2887300605808
2001,YT,Yukon,jja,10.90150224465207,15.233632980030414,226.71748737497427
2002,YT,Yukon,jja,10.184011840009866,14.47000036238854,273.65808300790576
2003,YT,Yukon,jja,10.993885614628747,15.518074549489093,226.18930783739788
2004,YT,Yukon,jja,14.019660752750108,18.65180354463243,155.39136006106588
2005,YT,Yukon,jja,11.09806704733964,15.590321532353297,210.83765310036938
2006,YT,Yukon,jja,11.212049444969194,15.570222003865714,227.695413107328
2007,YT,Yukon,jja,12.099975177007408,16.495186906887593,225.4001369795613
2008,YT,Yukon,jja,9.742429859597754,13.984649059376217,281.95905934982994
2009,YT,Yukon,jja,11.80333028519693,16.419632634993924,200.33211600525001
2010,YT,Yukon,jja,11.68984053937304,16.175820914647826,251.3814848008327
2011,YT,Yukon,jja,10.445870086325172,14.622725779249029,290.69340075436224
2012,YT,Yukon,jja,11.605682987552678,15.932608796035218,232.13178299020169
2013,YT,Yukon,jja,12.687407825685149,17.364012933799746,227.7182807304264
2014,YT,Yukon,jja,11.060445415977837,15.446613102547952,240.51293647422673
2015,YT,Yukon,jja,10.802107536005298,14.957249615759276,288.3439052244813
2016,YT,Yukon,jja,12.094417637175487,16.420039441623704,258.7788108994451
2017,YT,Yukon,jja,12.073230368216217,16.658038131066636,232.52600039399508
2018,YT,Yukon,jja,11.339549727324838,15.74413666638594,280.13701075987314
2019,YT,Yukon,jja,11.68273370147359,16.024431208540932,228.74826211419511
2020,YT,Yukon,jja,10.468183060164291,14.563652251585276,311.6485512528881
2021,YT,Yukon,jja,12.26395215393993,16.773921386698888,218.43688292083021
2022,YT,Yukon,jja,12.149872413889183,16.691171484361654,232.61479907087798
2023,YT,Yukon,jja,14.014726164256128,18.730439090591084,211.9740754587727
2024,YT,Yukon,jja,12.551513203667824,17.13857793163677,223.4999018752435
2025,YT,Yukon,jja,12.455726706017257,16.953326171437105,211.6038727744825
